Temperature,Humidity,Light,CO2,HumidityRatio
2.1074701146745487,0.8151680165567047,1.323221968968386,0.793138321619419,1.4781534444638893
2.1317931727682637,0.8367163342862741,1.2209557049118411,0.8307288634244661,1.5060745766727734
2.1074701146745487,0.8356902239182002,1.2915760566381833,0.8375635073890201,1.4930381677942013
2.1074701146745487,0.8447199951572576,1.231082396857504,0.8225272906670014,1.4995875827495453
2.1074701146745487,0.8808390801134898,1.314227867569276,0.8455372586809987,1.525786077937411
2.1074701146745487,0.8911001837942368,1.3082317999698694,0.8930949896010214,1.533229076054079
2.1074701146745487,0.9218834948364809,1.2474145428901726,0.8902879036870066,1.5555587177011412
2.1074701146745487,0.9218834948364809,1.1796494614492592,0.9059099470345602,1.5555587177011412
2.1074701146745487,0.8972568460026856,1.2742540835732319,0.9387162380644195,1.5376949267069335
2.1236854867370565,0.9355649664107972,1.2322816103773857,0.9622957597421308,1.573749446335195
2.1074701146745487,0.9629279095594707,1.1589963397179726,0.9964689795649008,1.5853330836779402
2.1074701146745487,0.9721629028721439,1.1603287991845062,1.0289335383965323,1.5920325539317965
2.1074701146745487,0.9998678828101621,1.11835632598866,1.0357681823610863,1.6121314890932885
2.1074701146745487,1.0272308259588356,1.1076966502563799,1.0482983629627798,1.6319830613810176
2.1074701146745487,1.0057313706277256,1.1469090288429766,1.0679886467654074,1.6163853328422746
2.049094775249628,1.00807676575476,1.1239526557481059,1.0596894362370255,1.5881969389151378
2.1074701146745487,1.0770313824893856,1.1063641907898467,1.0829272257165088,1.668114892218966
2.0101778822996828,1.0770313824893856,1.042406136396176,1.1528114602540738,1.6180461830623145
2.0101778822996828,1.0860611537284428,1.042406136396176,1.1348705198471194,1.6245578233189237
2.0101778822996828,1.0860611537284428,1.042406136396176,1.1391421723249657,1.6245578233189237
2.0101778822996828,1.0860611537284428,1.0064297307997363,1.1471728789833164,1.6245578233189237
2.0101778822996828,1.0860611537284428,0.9824454604021098,1.153665790749643,1.6245578233189237
2.0101778822996828,1.0963222574091898,1.003431697000033,1.1519571297585045,1.6319575147396566
1.9566671544935075,1.1373666721321811,1.0454041701958794,1.167335078678751,1.633987363834975
1.9031564266873322,1.1599411002298257,1.0496014175154638,1.1690437396698896,1.622669842080382
1.9031564266873322,1.1681499831744238,1.0454041701958794,1.2408075012977067,1.6285504124694048
1.9031564266873322,1.177384976487097,1.0454041701958794,1.2442248232799837,1.6351661346447117
1.9031564266873322,1.2392936353609285,1.0563969607947914,1.2675765234921987,1.6795181765963885
1.8836979802123597,1.2461343711481063,1.0823799203922202,1.2736137923275657,1.674347863422864
1.9031564266873322,1.218771427999433,1.0823799203922202,1.2578941112090916,1.66481541785169
1.9031564266873322,1.2912832273433958,1.1123602583892533,1.3185515763945086,1.716767049276645
1.8382949384373914,1.2912832273433958,1.1290160017209396,1.3211145678812162,1.6831059533623047
1.8788333685936138,1.2912832273433958,1.1123602583892533,1.3176972458989393,1.704130014045677
1.805864194312466,1.2912832273433958,1.0973700893907368,1.3467444827482937,1.6663205505332432
1.805864194312466,1.3733720567893768,1.0823799203922202,1.3194059068900776,1.7247802498791525
1.805864194312466,1.3733720567893768,1.0943720555910335,1.3645145570561343,1.7247802498791525
1.805864194312466,1.3631109531086296,1.0973700893907368,1.3783547110843561,1.7174724235577432
1.805864194312466,1.3391683778535648,1.0923733663912312,1.3592746633499873,1.700421233158081
1.805864194312466,1.3569542909001808,1.062393028394198,1.3740830586065098,1.7130877776739013
1.7883515924849898,1.332327642066387,1.0823799203922202,1.3973208480859933,1.686465665498261
1.718301185175088,1.2574215851969288,1.0823799203922202,1.3493074742350015,1.597170032426998
1.7474888548875485,1.2912832273433958,1.022419244398154,1.3211145678812162,1.6361824813008257
1.805864194312466,1.2912832273433958,1.0823799203922202,1.3330751948191857,1.6663205505332432
1.7328950200313182,1.3460091136407033,1.0757176230595444,1.4008520808010019,1.6674564912672405
1.718301185175088,1.332327642066387,1.1023668123902421,1.4039846259514337,1.650217805386887
1.718301185175088,1.3528498494278811,1.1023668123902421,1.3886066770311871,1.6647523981152643
1.718301185175088,1.340536525010985,1.1023668123902421,1.409623207222191,1.6560315931179324
1.718301185175088,1.3733720567893768,1.052399582395187,1.4560987861811578,1.6792874021888102
1.718301185175088,1.3807600514395169,1.0543982715949893,1.44242949825205,1.684520104355957
1.718301185175088,1.4103120300400682,1.0274159673976595,1.4398665067653422,1.7054514461667296
1.718301185175088,1.4103120300400682,1.0104271091993406,1.5358362991009435,1.7054514461667296
1.6599258457501704,1.4103120300400682,1.0328124282371256,1.509409009104679,1.675148684008788
1.669655068987655,1.4513564447630594,1.0454041701958794,1.5030869634374668,1.709175910620321
1.6988427387001155,1.4267297959292642,1.0024323524001317,1.4984735787613932,1.7069542720089996
1.637224324862733,1.4739308728607041,1.0024323524001317,1.51077593789759,1.7082239378625785
1.6599258457501704,1.4784457584802329,1.0024323524001317,1.5442656933239045,1.7232327250390411
1.6210089528002254,1.4965053009583489,1.0024323524001317,1.566022643277746,1.7156817127467914
1.6210089528002254,1.5272886120005915,1.0024323524001317,1.5628900981273144,1.7373550938906874
1.6210089528002254,1.4628488808854978,1.0024323524001317,1.533330262980618,1.691986529250934
1.6210089528002254,1.0552778426862002,1.0024323524001317,1.443283828747619,1.4051303856721826
1.582092059850277,0.9924798881600235,1.0024323524001317,1.2688295415523783,1.3415639630987053
1.543175166900332,0.9038239523583634,0.9664559468036921,1.1095823371782694,1.2601580335891172
1.5334459436628474,1.0117023557219453,0.9544638116048788,1.138629574027624,1.3308444582192032
1.5237167204253594,1.119580759085565,0.9424716764060657,1.1676768108769784,1.4014517862972382
1.5237167204253594,1.0680016112503268,0.9424716764060657,1.1847634207883635,1.3653800128341536
1.5237167204253594,1.0559619162649292,0.9424716764060657,1.16334820303275,1.3569604411222267
1.5237167204253594,1.0934491483785813,0.9424716764060657,1.1745114548415325,1.3831763801036434
1.5058798111566642,1.1134240968771163,0.9424716764060657,1.2043560668200741,1.3882096951017442
1.470205992619184,1.127105568451434,0.9424716764060657,1.2168862474217677,1.3798996635100842
1.5237167204253594,1.127105568451434,0.9424716764060657,1.2587484417046608,1.4067144584460283
1.4969613565222717,1.127105568451434,0.9424716764060657,1.2544767892268147,1.3932971359515631
1.470205992619184,1.1407870400257503,0.9424716764060657,1.2544767892268147,1.3894359882776455
1.5237167204253594,1.1681499831744238,0.9424716764060657,1.2647287551736457,1.4354208924458656
1.470205992619184,1.1681499831744238,0.9424716764060657,1.2775437126071845,1.408509169186665
1.5237167204253594,1.1407870400257503,0.9424716764060657,1.2761198284478912,1.4162830914571165
1.4380995559354774,1.127105568451434,0.9424716764060657,1.2654122195701012,1.3638488628581378
1.4166952648130087,1.127105568451434,0.9424716764060657,1.2630200941825072,1.3531641671264176
1.4166952648130087,1.0680016112503268,0.9544638116048788,1.2346563217296083,1.3121084173458493
1.3923722067192905,1.0203900901716578,0.9574618454045821,1.227992543864168,1.2670257127116031
1.400479892750501,0.9560871737722928,0.9824454604021098,1.1832825812627215,1.226413289006303
1.400479892750501,0.9218834948364809,0.9424716764060657,1.1567413805336926,1.2026836125723974
1.4166952648130087,0.9218834948364809,0.9574618454045821,1.1129996591605464,1.2106235697136096
1.3437260905318609,0.858264652015845,0.9574618454045821,1.0989886390332109,1.130973666035509
1.3194030324381427,0.8254291202374517,0.9784480820025053,1.03371778917172,1.096521016556408
1.3194030324381427,0.7577058359445176,1.0024323524001317,1.0255162164142553,1.049785844297818
1.3194030324381427,0.7459788603093892,0.9681691089749493,1.015752439322045,1.0416936059803514
1.3194030324381427,0.7029799496472101,0.9624585684040877,0.9856474599543458,1.0120231569771914
1.3194030324381427,0.6838258894431346,0.9544638116048788,0.9728894578871895,0.9988068727724984
1.3018904306106664,0.6485276927813634,0.9784480820025053,0.9407666312537858,0.9661321275592353
1.2902153627256856,0.6031052071545738,0.9824454604021098,0.9070490543619848,0.9293091718563439
1.2318400233007647,0.5746477462799804,0.9544638116048788,0.8826721575550767,0.8822431201150612
1.25373077558511,0.5524837623295645,0.9574618454045821,0.8982209725744369,0.877306658044102
1.2318400233007647,0.5456430265423867,0.9624585684040877,0.8660411905746608,0.8623439961728978
1.2318400233007647,0.4840764044579014,1.0024323524001317,0.8500936879907035,0.8201078467356652
1.2318400233007647,0.45534531415180785,1.0024323524001317,0.8375635073890201,0.8003988332520916
1.2318400233007647,0.44782050478593893,0.9924389064011208,0.8011120729113976,0.7952370738556016
1.2318400233007647,0.4047238693267986,1.0024323524001317,0.786303677654865,0.765675270255485
1.2318400233007647,0.37188833754840683,1.0024323524001317,0.776051711708034,0.7431531343625043
1.2318400233007647,0.34726168871461155,0.9904402172013186,0.7644328169682922,0.726262181151856
1.2318400233007647,0.33084392282541564,0.9784480820025053,0.7241084175774234,0.7150018545719365
1.2318400233007647,0.3062172739916218,0.9874421834016153,0.6872013401688318,0.6981118280224617
1.2318400233007647,0.23808354555145722,0.9784480820025053,0.6885682689617426,0.6513856513456934
1.2318400233007647,0.23507362180511696,0.9824454604021098,0.7156790233544725,0.6493215408793318
1.2318400233007647,0.1892406920310985,0.9574618454045821,0.6914729926466782,0.6178917937740364
1.2123815768257922,0.17159159370021138,0.9544638116048788,0.6304737952630335,0.5969928649750544
1.1734646838758471,0.1403978385107383,0.9424716764060657,0.6373084392275875,0.5581174329655672
1.134547790925902,0.09073409669592022,0.9424716764060657,0.6120202565587378,0.5067994042920811
1.1994092791758426,0.10099520037666875,0.9424716764060657,0.5949336466473527,0.5428265983705388
1.134547790925902,0.07021188933442463,0.9604598792042854,0.5624690878157212,0.49281518680247993
1.1540062374008746,0.05010012612015943,0.9712528008832173,0.5785305011324233,0.48776783235926763
1.134547790925902,0.014801929458388118,1.0000339253603692,0.5853651450969772,0.45505970361183207
1.134547790925902,-0.03547747857727631,0.9964362848007252,0.5154809105594124,0.42080250310910444
1.134547790925902,-0.05579446386515452,0.9856433631217933,0.4889966651967656,0.40696044657710473
1.134547790925902,-0.06318245851529457,0.9856433631217933,0.4876297364038549,0.4019270640828104
1.134547790925902,-0.06318245851529457,0.9684546360034944,0.49924863114359663,0.4019270640828104
1.134547790925902,-0.08780910734908841,0.9888412658414769,0.4664423401137373,0.38514947913593467
1.134547790925902,-0.08370466587679017,0.9392737736863821,0.44252108623779823,0.3879457051853933
1.134547790925902,-0.1288535220720796,0.9552632872847997,0.407664402018573,0.35718805698861233
1.134547790925902,-0.12474908059977989,0.9534644670049778,0.3992919631619942,0.3599841306131672
1.134547790925902,-0.12064463912748165,0.9432711520859864,0.3912612565036432,0.36278021947965167
1.134547790925902,-0.1452712879612755,0.9584611900044833,0.38989432771073246,0.34600391490720356
1.134547790925902,-0.1452712879612755,0.9584611900044833,0.4044179461354097,0.34600391490720356
1.134547790925902,-0.1452712879612755,0.9392737736863821,0.39194472090009874,0.34600391490720356
1.134547790925902,-0.1350101842805284,0.9394736426063623,0.35401244689682393,0.35299397513012787
1.134547790925902,-0.10422687323828429,0.9280811141674896,0.3912612565036432,0.3739647273673659
1.115089344450926,-0.1124357561828837,0.9584611900044833,0.35401244689682393,0.35986121364532425
1.1102247328321837,-0.11448797691903283,0.9584611900044833,0.34290615045442363,0.356338927357663
1.0956308979759535,-0.18139037291750762,0.9584611900044833,0.3482029995269528,0.30450188092574004
1.0859016747384689,-0.06318245851529457,0.9584611900044833,0.3574297688791009,0.38056305709506566
1.134547790925902,-0.17913293010774256,0.9584611900044833,0.34205181995885436,0.3229373920176517
1.0615786166447507,-0.1678457160589202,0.9584611900044833,0.3565754383835317,0.298930133025182
1.076172451500981,-0.19042014415656494,0.9584611900044833,0.36597307383479344,0.28993843621384735
1.037255558551036,-0.20068124783731345,0.9584611900044833,0.3369258369854389,0.26616363831067785
1.037255558551036,-0.17913293010774256,0.9584611900044833,0.3198392270740539,0.2807517103539932
1.037255558551036,-0.18152718763323797,0.9584611900044833,0.31813056608291534,0.27913079296991156
1.0956308979759535,-0.22325567593495818,0.9584611900044833,0.3222313524616479,0.2760549112926822
1.0567140050260084,-0.1551219474947936,0.9472685304855909,0.36255575185251643,0.3054464679801305
1.1102247328321837,-0.11448797691903283,0.9584611900044833,0.39843763266642496,0.3563389273576786
1.134547790925902,-0.1452712879612755,0.9584611900044833,0.40698093762211746,0.34600391490720356
1.134547790925902,-0.13647605623490836,0.9584611900044833,0.42121977921493936,0.3519953892660819
1.134547790925902,-0.10422687323828429,0.9584611900044833,0.4676384028075343,0.3739647273673659
1.134547790925902,-0.10422687323828429,0.9398067574729946,0.45254523071914315,0.3739647273673659
1.134547790925902,-0.1124357561828837,0.9248832114478063,0.43568644227324427,0.3683724429389037
1.134547790925902,-0.07686393008961087,0.9584611900044833,0.4662145186482512,0.3926061158082674
1.134547790925902,-0.11790834481260205,0.9398067574729946,0.44912790873686614,0.36464428719176917
1.134547790925902,-0.06318245851529457,0.916488716808637,0.46165808933854957,0.4019270640828104
1.134547790925902,-0.06318245851529457,0.9211523249415102,0.46165808933854957,0.4019270640828104
1.076172451500981,-0.07960022440449045,0.9360758709666984,0.46370848252791586,0.36515328234530503
1.076172451500981,-0.08780910734908841,0.9136905519289139,0.4363699066696998,0.3595814340042133
1.0615786166447507,-0.10422687323828429,0.9304795412072524,0.3975833021708557,0.34206910561339743
1.037255558551036,-0.1288535220720796,0.9136905519289139,0.3707573246099812,0.3147921587958838
1.037255558551036,-0.1452712879612755,0.9024978924100215,0.34751953513049766,0.3036766619136586
1.037255558551036,-0.1452712879612755,0.9024978924100215,0.3816927549532677,0.3036766619136586
1.037255558551036,-0.1452712879612755,0.9024978924100215,0.36255575185251643,0.3036766619136586
1.037255558551036,-0.18139037291750762,0.9024978924100215,0.32906599642620193,0.2792234166824356
1.037255558551036,-0.19042014415656494,0.9024978924100215,0.32667387103860784,0.27311028753531447
1.037255558551036,-0.19042014415656494,0.9024978924100215,0.3276990676332908,0.27311028753531447
1.037255558551036,-0.19042014415656494,0.9024978924100215,0.31813056608291534,0.27311028753531447
1.0158512674285671,-0.19862902710116287,0.9024978924100215,0.2962597053963426,0.2583204607265629
0.994446976306095,-0.21504679299036022,0.9024978924100215,0.3071951357396288,0.23801451350642316
1.037255558551036,-0.2041016157308827,0.9024978924100215,0.2885137755698469,0.2638481094772388
0.956989466841773,-0.2489084351368273,0.9024978924100215,0.26943372783546804,0.1991227136946836
0.9302341029386854,-0.2684045321302476,0.9024978924100215,0.24841719764446454,0.17458396101937776
0.956989466841773,-0.2591695388175744,0.9024978924100215,0.245512473959529,0.19221180874315263
0.9302341029386854,-0.2684045321302476,0.9024978924100215,0.2197116929933378,0.17458396101937776
0.9302341029386854,-0.2591695388175744,0.9024978924100215,0.18570933926968142,0.18079316547994104
0.9302341029386854,-0.2636160170792189,0.9024978924100215,0.19032272394575545,0.17780353913311311
0.9302341029386854,-0.29918784317249025,0.9024978924100215,0.19083532224309693,0.15388715575548575
0.9302341029386854,-0.24624054817983185,0.8913052328911291,0.18417154437765662,0.1894861780248608
0.9302341029386854,-0.18139037291750762,0.9008989410501799,0.22176208618270365,0.23309144833689563
0.9302341029386854,-0.04471247188994809,0.8865083788116038,0.2685793973398988,0.3250058378410633
0.9302341029386854,-0.10730520434250872,0.46778299145304164,0.3112959221183613,0.28291086728849907
0.9302341029386854,-0.1452712879612755,-0.7724036570242273,0.2993352951803918,0.25737953559110277
0.8913172099887403,-0.1543010592003328,-0.7724036570242273,0.25115105523028597,0.23455504952983425
0.8653726146887447,-0.1452712879612755,-0.7724036570242273,0.20991536997747584,0.22945411495181062
0.9059110448449671,-0.15655850201009786,-0.7724036570242273,0.21475657611903595,0.23931726157174915
0.8572649286575376,-0.19042014415656494,-0.7724036570242273,0.21817389810131296,0.19575061561293056
0.8329418705638193,-0.17913293010774256,-0.7724036570242273,0.21561090661460522,0.19289888612543515
0.8329418705638193,-0.18139037291750762,-0.7724036570242273,0.2067258694606849,0.19139024411792363
0.8037542008513622,-0.2041016157308827,-0.7724036570242273,0.1757421501547058,0.16377417577547765
0.7979166669088701,-0.20683791004576083,-0.7724036570242273,0.16605973787158865,0.15946435961356362
0.7745665311389017,-0.23009641172213602,-0.7724036570242273,0.15495344142918838,0.13404861598409526
0.8037542008513622,-0.21778308730523835,-0.7724036570242273,0.15182089627876674,0.15464815792298023
0.7453788614264412,-0.2314645588795561,-0.7724036570242273,0.14897312796020362,0.12077320204181013
0.7453788614264412,-0.2314645588795561,-0.7724036570242273,0.14726446696906512,0.12077320204181013
0.7453788614264412,-0.25362854282997044,-0.7724036570242273,0.1335951790399571,0.10604428233944425
0.7453788614264412,-0.2314645588795561,-0.7724036570242273,0.1176476764559967,0.12077320204181013
0.6805173731765005,-0.2684045321302476,-0.7724036570242273,0.10511749585431643,0.06892097691468974
0.6480866290515785,-0.2684045321302476,-0.7724036570242273,0.09685896773047929,0.0553056986102103
0.6967327452390082,-0.2591695388175744,-0.7724036570242273,0.0934416457482023,0.08185579521231823
0.6480866290515785,-0.2684045321302476,-0.7724036570242273,0.07777891999610038,0.0553056986102103
0.6480866290515785,-0.2684045321302476,-0.7724036570242273,0.06866606137669401,0.0553056986102103
0.6805173731765005,-0.2684045321302476,-0.7724036570242273,0.050440344137884355,0.06892097691468974
0.6480866290515785,-0.2684045321302476,-0.7724036570242273,0.03107551957164696,0.0553056986102103
0.6480866290515785,-0.2786656358109947,-0.7724036570242273,-0.006515022233400095,0.048528986556734245
0.6156558849266532,-0.28208600370456394,-0.7724036570242273,0.01826056213810819,0.032697921302516815
0.6156558849266532,-0.28208600370456394,-0.7724036570242273,0.0014587290585785467,0.032697921302516815
0.5507943966767125,-0.31765782979783674,-0.7724036570242273,-0.004464629044033814,-0.017720298219782726
0.5293901055542438,-0.30944894685323737,-0.7724036570242273,-0.013349666197954104,-0.021220235250646917
0.5293901055542438,-0.32586671274243467,-0.7724036570242273,-0.012666201801498548,-0.03198096193450706
0.4972836688705372,-0.30944894685323737,-0.7724036570242273,-0.0099323442156771,-0.034531882118883195
0.4794467596018421,-0.3504933615762285,-0.7724036570242273,-0.03841002740131777,-0.06873315429660705
0.44377294106436194,-0.3504933615762285,-0.7724036570242273,-0.040688242056170144,-0.08342064632773404
0.44377294106436194,-0.34023225789548145,-0.7724036570242273,-0.06546382642767842,-0.076731911959133
0.44377294106436194,-0.3504933615762285,-0.7724036570242273,-0.08682208881690971,-0.08342064632773404
0.44377294106436194,-0.3504933615762285,-0.7724036570242273,-0.07913311435678645,-0.08342064632773404
0.37080376678321414,-0.3843550037226956,-0.7724036570242273,-0.07058980940109394,-0.13534262470174033
0.3789114528144213,-0.3655429803080043,-0.7724036570242273,-0.0885307498080482,-0.11982020009639069
0.3464807086894959,-0.395642217771518,-0.7724036570242273,-0.09194807179032521,-0.15257745907335032
0.3464807086894959,-0.395642217771518,-0.7724036570242273,-0.09621972426817146,-0.15257745907335032
0.3464807086894959,-0.395642217771518,-0.7724036570242273,-0.09878271575487922,-0.15257745907335032
0.3245899564051505,-0.395642217771518,-0.7724036570242273,-0.10561735971943323,-0.1614865067439043
0.3245899564051505,-0.4059033214522665,-0.7724036570242273,-0.13039294409094151,-0.16812428561055212
0.3114555050345467,-0.4120599836607139,-0.7724036570242273,-0.1691795485897856,-0.17743825985081735
0.2589176995521178,-0.4366866324945092,-0.7724036570242273,-0.1816527738250966,-0.21458846672641022
0.2589176995521178,-0.4366866324945092,-0.7724036570242273,-0.17054647738269632,-0.21458846672641022
0.2589176995521178,-0.4366866324945092,-0.7724036570242273,-0.1936134007630661,-0.21458846672641022
0.1616254671772552,-0.47362660574520066,-0.7724036570242273,-0.2115543411700204,-0.2773934820887361
0.1616254671772552,-0.47362660574520066,-0.7724036570242273,-0.21565512754875293,-0.2773934820887361
0.1616254671772552,-0.4643916124325274,-0.7724036570242273,-0.21924331563014365,-0.27148161846015983
0.06433323480238913,-0.4489999569114054,-0.7724036570242273,-0.2309191657362578,-0.30052492907469425
0.06433323480238913,-0.47362660574520066,-0.7724036570242273,-0.22949528157697466,-0.31619266141005486
0.06433323480238913,-0.47362660574520066,-0.7724036570242273,-0.2650923855590278,-0.31619266141005486
0.06433323480238913,-0.47362660574520066,-0.7724036570242273,-0.27306613685100645,-0.31619266141005486
0.06433323480238913,-0.47362660574520066,-0.7724036570242273,-0.2790464503199912,-0.31619266141005486
0.06433323480238913,-0.47362660574520066,-0.7724036570242273,-0.27876167348813585,-0.31619266141005486
0.06433323480238913,-0.4941488131066962,-0.7724036570242273,-0.28075511131112973,-0.32924873921161285
0.06433323480238913,-0.4838877094259477,-0.7724036570242273,-0.281609441806699,-0.32272074187938626
0.06433323480238913,-0.5044099167874433,-0.7724036570242273,-0.30894801766491503,-0.3357766534083105
0.06433323480238913,-0.4941488131066962,-0.7724036570242273,-0.31321967014276125,-0.32924873921161285
0.06433323480238913,-0.5044099167874433,-0.7724036570242273,-0.32945194955857704,-0.3357766534083105
0.06433323480238913,-0.5146710204681904,-0.7724036570242273,-0.3285976190630078,-0.34230448447105044
0.06433323480238913,-0.5146710204681904,-0.7724036570242273,-0.3322997178771402,-0.34230448447105044
0.06433323480238913,-0.5146710204681904,-0.7724036570242273,-0.34482989847882356,-0.34230448447105044
0.06433323480238913,-0.5146710204681904,-0.7724036570242273,-0.3593535169035008,-0.34230448447105044
0.03757787089930149,-0.524932124148939,-0.7724036570242273,-0.35337320343451606,-0.35940953766212674
-0.042688220809961465,-0.5557154351911816,-0.7724036570242273,-0.34369079115139894,-0.4104964640924927
-0.007014402272481308,-0.5858146726546952,-0.7724036570242273,-0.3542275339300853,-0.4155572277492014
-0.042688220809961465,-0.567002649240004,-0.7724036570242273,-0.36618816086805484,-0.41762781128954884
-0.042688220809961465,-0.5895770773376486,-0.7724036570242273,-0.39267240623070165,-0.431890208020509
-0.042688220809961465,-0.5782898632888263,-0.7724036570242273,-0.3909637452395631,-0.4247590592648614
-0.06701127890367971,-0.600864291386471,-0.7724036570242273,-0.39608972821297866,-0.44850601106310956
-0.10754970905990213,-0.5557154351911816,-0.7724036570242273,-0.38355954761129524,-0.43587826895748594
-0.09133433699739449,-0.567002649240004,-0.7724036570242273,-0.3875464232572861,-0.4366506977611904
-0.11565739509110928,-0.567002649240004,-0.7724036570242273,-0.40634169415980964,-0.44614277252885115
-0.07511896493488686,-0.5557154351911816,-0.7724036570242273,-0.40292437217753263,-0.42319886212804253
-0.042688220809961465,-0.567002649240004,-0.7724036570242273,-0.41488499911550214,-0.41762781128954884
-0.11565739509110928,-0.600864291386471,-0.7724036570242273,-0.4114676771332252,-0.4674369028110711
-0.13998045318482752,-0.5782898632888263,-0.7724036570242273,-0.4234283040711947,-0.46270909181136827
-0.13998045318482752,-0.567002649240004,-0.7724036570242273,-0.4353889310091642,-0.455621955132095
-0.13998045318482752,-0.600864291386471,-0.7724036570242273,-0.44848866527455833,-0.47688307117309137
-0.13998045318482752,-0.600864291386471,-0.7724036570242273,-0.4524755409205492,-0.47688307117309137
-0.13998045318482752,-0.600864291386471,-0.7724036570242273,-0.4558928629028262,-0.47688307117309137
-0.17500565683977667,-0.6172820572756669,-0.7724036570242273,-0.44666609355067816,-0.5007481074941766
-0.21003086049472583,-0.6336998231648643,-0.7724036570242273,-0.473321205012439,-0.5245404471036396
-0.2275434623222056,-0.6419087061094623,-0.7724036570242273,-0.47354902647792513,-0.5364094131968435
-0.2275434623222056,-0.6419087061094623,-0.7724036570242273,-0.4655752751859434,-0.5364094131968435
-0.2275434623222056,-0.6419087061094623,-0.7724036570242273,-0.47981411677876523,-0.5364094131968435
-0.2275434623222056,-0.6511436994221355,-0.7724036570242273,-0.49092041322116553,-0.5421751482523893
-0.2275434623222056,-0.6603786927348072,-0.7724036570242273,-0.5088613536281198,-0.5479408184404706
-0.2275434623222056,-0.6542220305263584,-0.7724036570242273,-0.5213915342298032,-0.5440970455225276
-0.2275434623222056,-0.6788486793601537,-0.7724036570242273,-0.5348330006934251,-0.5594719642186188
-0.2275434623222056,-0.6419087061094623,-0.7724036570242273,-0.5145568902652492,-0.5364094131968435
-0.2518665204159204,-0.6788486793601537,-0.7724036570242273,-0.5213915342298032,-0.568783689331077
-0.25997420644712754,-0.6788486793601537,-0.7724036570242273,-0.5276566245306433,-0.5718847839526426
-0.3005126366033534,-0.6891097830409008,-0.7724036570242273,-0.5430345734508898,-0.593745483653923
-0.3248356946970682,-0.6993708867216493,-0.7724036570242273,-0.5413259124597514,-0.6093757080899311
-0.3005126366033534,-0.6993708867216493,-0.7724036570242273,-0.5720818103002444,-0.600121709311607
-0.3248356946970682,-0.7198930940831434,-0.7724036570242273,-0.5635385053445519,-0.6221081273025951
-0.29240495057214627,-0.7198930940831434,-0.7724036570242273,-0.5669558273268289,-0.6097930608307208
-0.3248356946970682,-0.7198930940831434,-0.7724036570242273,-0.5626841748489826,-0.6221081273025951
-0.3248356946970682,-0.7198930940831434,-0.7724036570242273,-0.5883140897160601,-0.6221081273025951
-0.3248356946970682,-0.7198930940831434,-0.7724036570242273,-0.5806251152559369,-0.6221081273025951
-0.3248356946970682,-0.7198930940831434,-0.7724036570242273,-0.5840424372382139,-0.6221081273025951
-0.3248356946970682,-0.7472560372318169,-0.7724036570242273,-0.5942944031850449,-0.639084194155325
-0.3248356946970682,-0.772224722854957,-0.7724036570242273,-0.5891684202116294,-0.6545743644446657
-0.3248356946970682,-0.772224722854957,-0.7724036570242273,-0.5840424372382139,-0.6545743644446657
-0.3248356946970682,-0.7609375088061346,-0.7724036570242273,-0.5900227507071987,-0.647572016690639
-0.3005126366033534,-0.7609375088061346,-0.7724036570242273,-0.6054006996274451,-0.6383773972586579
-0.3248356946970682,-0.7609375088061346,-0.7724036570242273,-0.6307458376626673,-0.647572016690639
-0.29240495057214627,-0.7609375088061346,-0.7724036570242273,-0.648971554901477,-0.635309742683887
